Fecha produccion,cantidad produccion - miles,total_volume,4046,4225,4770,total_bags,small_bags,large_bags,xlarge_bags,Tipo,year,producto
2017-07-23,1.15,971350.62,149313.58,353625.53,13389.27,455022.24,86886.46,368135.78,0.0,cantidad producida,2017,POLVO DE HORNEAR
2017-07-23,1.83,16147.91,8533.77,3419.39,214.84,3979.91,3899.04,78.36,2.51,cantidad predecida,2017,POLVO DE HORNEAR
2017-07-30,1.61,83599.96,1915.81,73287.66,321.62,8074.87,5552.63,1932.24,590.0,cantidad producida,2017,SALSAS KETCHUP
2017-07-30,1.67,2503.82,55.26,92.99,0.0,2355.57,2355.57,0.0,0.0,cantidad predecida,2017,SALSAS KETCHUP
2017-07-30,1.34,472013.29,247038.63,60149.97,87.14,164737.55,105247.83,53475.11,6014.61,cantidad producida,2017,CEREAL AZUCARADITAS
2017-07-30,1.78,15501.08,431.93,6137.14,0.0,8932.01,4879.96,4052.05,0.0,cantidad predecida,2017,CEREAL AZUCARADITAS
2017-07-30,1.54,72020.82,36727.08,3472.94,7264.42,24556.38,15602.2,8946.81,7.37,cantidad producida,2017,GELATINA SIN SABOR
2017-07-30,2.21,2033.48,51.75,721.8,0.0,1259.93,408.51,851.42,0.0,cantidad predecida,2017,GELATINA SIN SABOR
2017-07-30,1.48,568255.53,8414.57,429987.0,3326.4,126527.56,96106.82,29390.74,1030.0,cantidad producida,2017,AVENA INSTANTANEA
2017-07-30,1.61,23890.76,7.0,1303.51,0.0,22580.25,17924.17,4656.08,0.0,cantidad predecida,2017,AVENA INSTANTANEA
2017-07-30,1.38,5571000.96,2179199.68,2206571.02,152942.18,1032288.08,948516.41,28336.99,55434.68,cantidad producida,2017,PUDIN DE CHOCOLATE
2017-07-30,2.14,113903.29,15243.52,40785.21,0.0,57874.56,57767.34,107.22,0.0,cantidad predecida,2017,PUDIN DE CHOCOLATE
2017-07-30,1.4,212607.67,54840.38,81789.28,6237.96,69740.05,63813.12,4829.15,1097.78,cantidad producida,2017,SALSAS MAYONESA
2017-07-30,2.07,8475.83,26.63,5054.68,322.23,3072.29,3072.29,0.0,0.0,cantidad predecida,2017,SALSAS MAYONESA
2017-07-30,1.62,735265.55,76110.93,447892.34,134637.19,76625.09,66465.51,7716.18,2443.4,cantidad producida,2017,PURE DE PAPAS
2017-07-30,1.9,39043.11,93.55,31700.84,0.0,7248.72,7248.72,0.0,0.0,cantidad predecida,2017,PURE DE PAPAS
2017-07-30,1.22,170792.43,87045.12,20908.3,1144.77,61694.24,52483.91,8793.66,416.67,cantidad producida,2017,DURAZNOS ENLATADOS
2017-07-30,1.61,9033.15,639.15,2112.71,0.0,6281.29,4054.92,2226.37,0.0,cantidad predecida,2017,DURAZNOS ENLATADOS
2017-07-30,1.19,787191.53,145887.05,313773.34,12960.79,314570.35,80821.91,233748.44,0.0,cantidad producida,2017,POLVO DE HORNEAR
2017-07-30,1.83,21925.58,8612.69,1388.86,54.11,11869.92,11787.29,82.63,0.0,cantidad predecida,2017,POLVO DE HORNEAR
2017-08-06,1.53,92938.17,2456.91,76509.07,336.06,13636.13,5918.21,6844.59,873.33,cantidad producida,2017,SALSAS KETCHUP
2017-08-06,1.98,2576.49,39.31,331.89,0.0,2205.29,2205.29,0.0,0.0,cantidad predecida,2017,SALSAS KETCHUP
2017-08-06,1.36,518140.33,252436.49,60584.7,69.99,205049.15,137139.1,60271.16,7638.89,cantidad producida,2017,CEREAL AZUCARADITAS
2017-08-06,1.97,13998.62,451.86,5641.82,0.0,7904.94,5936.32,1968.62,0.0,cantidad predecida,2017,CEREAL AZUCARADITAS
2017-08-06,1.54,73710.09,37252.55,3802.7,7644.86,25009.98,16530.36,8380.66,98.96,cantidad producida,2017,GELATINA SIN SABOR
2017-08-06,2.21,2091.16,81.09,596.86,0.0,1413.21,470.88,942.33,0.0,cantidad predecida,2017,GELATINA SIN SABOR
2017-08-06,1.55,604758.68,8619.19,470232.85,3211.56,122695.08,85619.14,35182.6,1893.34,cantidad producida,2017,AVENA INSTANTANEA
2017-08-06,1.61,22037.86,7.5,1198.39,0.0,20831.97,16162.53,4669.44,0.0,cantidad predecida,2017,AVENA INSTANTANEA
2017-08-06,1.36,5655955.05,2313742.61,1892140.35,159763.39,1290308.7,1201486.97,30452.62,58369.11,cantidad producida,2017,PUDIN DE CHOCOLATE
2017-08-06,2.18,118098.82,18668.32,42686.77,0.0,56743.73,55680.44,1063.29,0.0,cantidad predecida,2017,PUDIN DE CHOCOLATE
2017-08-06,1.43,206493.73,43174.26,78385.61,6519.58,78414.28,71208.4,5682.54,1523.34,cantidad producida,2017,SALSAS MAYONESA
2017-08-06,2.36,10271.22,28.61,4983.56,251.04,5008.01,5008.01,0.0,0.0,cantidad predecida,2017,SALSAS MAYONESA
2017-08-06,1.72,692140.55,68696.24,401419.79,136884.94,85139.58,71189.43,8973.49,4976.66,cantidad producida,2017,PURE DE PAPAS
2017-08-06,1.74,13741.86,38.53,7883.0,0.0,5820.33,5820.33,0.0,0.0,cantidad predecida,2017,PURE DE PAPAS
2017-08-06,1.21,194759.03,82089.07,24630.41,1148.89,86890.66,78410.41,7851.78,628.47,cantidad producida,2017,DURAZNOS ENLATADOS
2017-08-06,1.72,7587.69,559.74,1980.71,0.0,5047.24,4024.59,1022.65,0.0,cantidad predecida,2017,DURAZNOS ENLATADOS
2017-08-06,1.43,638888.58,145450.77,211822.19,13541.62,268074.0,101540.73,163807.71,2725.56,cantidad producida,2017,POLVO DE HORNEAR
2017-08-06,1.95,19766.0,9900.68,1086.26,46.34,8732.72,8703.01,29.71,0.0,cantidad predecida,2017,POLVO DE HORNEAR
2017-08-13,1.52,133070.41,1947.26,118605.14,186.67,12331.34,8301.97,3132.71,896.66,cantidad producida,2017,SALSAS KETCHUP
2017-08-13,1.9,2259.92,42.86,207.29,0.0,2009.77,2009.77,0.0,0.0,cantidad predecida,2017,SALSAS KETCHUP
2017-08-13,1.37,534058.7,251178.4,62180.62,64.99,220634.69,148972.21,66092.48,5570.0,cantidad producida,2017,CEREAL AZUCARADITAS
2017-08-13,2.14,14533.65,516.53,5399.86,0.0,8617.26,8579.26,38.0,0.0,cantidad predecida,2017,CEREAL AZUCARADITAS
2017-08-13,1.51,70716.83,36652.25,3646.53,5544.33,24873.72,16648.41,8222.39,2.92,cantidad producida,2017,GELATINA SIN SABOR
2017-08-13,2.32,1816.79,71.06,602.73,0.0,1143.0,186.3,956.7,0.0,cantidad predecida,2017,GELATINA SIN SABOR
2017-08-13,1.52,624419.06,7302.93,492068.56,2985.05,122062.52,78320.7,40848.48,2893.34,cantidad producida,2017,AVENA INSTANTANEA
2017-08-13,1.77,18946.53,9.07,1183.44,0.0,17754.02,15759.1,1994.92,0.0,cantidad predecida,2017,AVENA INSTANTANEA
2017-08-13,1.26,5862368.39,2346710.99,2079376.28,190313.03,1245968.09,1160556.19,32819.18,52592.72,cantidad producida,2017,PUDIN DE CHOCOLATE
2017-08-13,2.21,139016.53,27834.92,44902.56,0.0,66279.05,66110.1,168.95,0.0,cantidad predecida,2017,PUDIN DE CHOCOLATE
2017-08-13,1.47,209771.02,47263.33,78914.53,6255.4,77337.76,67363.49,6829.83,3144.44,cantidad producida,2017,SALSAS MAYONESA
2017-08-13,2.35,10438.1,33.0,4739.09,242.97,5423.04,5418.6,4.44,0.0,cantidad predecida,2017,SALSAS MAYONESA
2017-08-13,1.89,640354.46,64033.75,355733.16,135484.85,85102.7,72282.38,8346.94,4473.38,cantidad producida,2017,PURE DE PAPAS
2017-08-13,1.69,17452.06,65.48,6949.79,0.0,10436.79,10433.46,3.33,0.0,cantidad predecida,2017,PURE DE PAPAS
2017-08-13,1.52,151390.04,59728.76,19181.67,1136.45,71343.16,62533.55,8290.1,519.51,cantidad producida,2017,DURAZNOS ENLATADOS
2017-08-13,1.73,7525.56,745.58,2180.18,0.0,4599.8,4463.86,135.94,0.0,cantidad predecida,2017,DURAZNOS ENLATADOS
2017-08-13,1.46,635905.08,148506.19,198503.52,11830.22,277065.15,109341.45,165514.81,2208.89,cantidad producida,2017,POLVO DE HORNEAR
2017-08-13,2.08,22375.66,7525.31,864.59,58.85,13926.91,13825.94,100.97,0.0,cantidad predecida,2017,POLVO DE HORNEAR
2017-08-20,1.61,74620.33,1553.71,59028.13,130.14,13908.35,8599.25,4155.77,1153.33,cantidad producida,2017,SALSAS KETCHUP
2017-08-20,1.86,2584.08,61.21,143.82,0.0,2379.05,2379.05,0.0,0.0,cantidad predecida,2017,SALSAS KETCHUP
2017-08-20,1.43,475921.53,230252.9,49199.54,27.54,196441.55,132374.71,62509.83,1557.01,cantidad producida,2017,CEREAL AZUCARADITAS
2017-08-20,2.18,17338.42,587.96,6921.22,0.0,9829.24,8159.53,1669.71,0.0,cantidad predecida,2017,CEREAL AZUCARADITAS
2017-08-20,1.37,88030.54,42285.45,2840.46,7323.21,35581.42,29076.01,6495.06,10.35,cantidad producida,2017,GELATINA SIN SABOR
2017-08-20,2.62,1661.6,107.75,622.57,0.0,931.28,90.24,841.04,0.0,cantidad predecida,2017,GELATINA SIN SABOR
2017-08-20,1.77,474982.44,6723.39,328845.89,1675.13,137738.03,90348.04,44267.77,3122.22,cantidad producida,2017,AVENA INSTANTANEA
2017-08-20,1.72,22954.83,10.07,1256.79,0.0,21687.97,18683.96,3004.01,0.0,cantidad predecida,2017,AVENA INSTANTANEA
2017-08-20,1.64,4524974.68,1995269.12,1293180.21,165218.13,1071307.22,986592.65,33841.83,50872.74,cantidad producida,2017,PUDIN DE CHOCOLATE
2017-08-20,2.37,140365.99,28993.37,44771.32,1.57,66599.73,66546.4,53.33,0.0,cantidad predecida,2017,PUDIN DE CHOCOLATE
2017-08-20,1.52,212479.12,57230.8,69135.38,5602.86,80510.08,71101.96,5397.01,4011.11,cantidad producida,2017,SALSAS MAYONESA
2017-08-20,2.48,10482.69,92.36,4682.08,200.75,5507.5,5500.83,6.67,0.0,cantidad predecida,2017,SALSAS MAYONESA
2017-08-20,1.88,674811.14,91477.74,349704.0,140354.25,93275.15,79635.38,9073.11,4566.66,cantidad producida,2017,PURE DE PAPAS
2017-08-20,1.71,13896.65,51.92,5013.57,0.0,8831.16,8824.49,6.67,0.0,cantidad predecida,2017,PURE DE PAPAS
2017-08-20,1.23,211279.9,93230.93,20982.37,988.74,96077.86,88136.74,7448.32,492.8,cantidad producida,2017,DURAZNOS ENLATADOS
2017-08-20,1.8,7563.59,580.62,1815.88,0.0,5167.09,4049.02,1118.07,0.0,cantidad predecida,2017,DURAZNOS ENLATADOS
2017-08-20,1.2,877603.13,113449.77,324067.53,13424.53,426661.3,88857.19,337802.85,1.26,cantidad producida,2017,POLVO DE HORNEAR
2017-08-20,2.11,17338.59,5178.4,520.11,40.88,11599.2,11414.96,184.24,0.0,cantidad predecida,2017,POLVO DE HORNEAR
2017-08-27,1.61,75471.56,2156.2,59831.83,71.46,13412.07,9395.94,3709.46,306.67,cantidad producida,2017,SALSAS KETCHUP
2017-08-27,1.91,2525.28,44.15,210.54,0.0,2270.59,2270.59,0.0,0.0,cantidad predecida,2017,SALSAS KETCHUP
2017-08-27,1.49,458036.12,230031.71,48132.94,99.72,179771.75,116586.74,56679.85,6505.16,cantidad producida,2017,CEREAL AZUCARADITAS
2017-08-27,2.59,13910.32,639.25,6918.13,0.0,6352.94,2356.85,3996.09,0.0,cantidad predecida,2017,CEREAL AZUCARADITAS
2017-08-27,1.3,93803.53,45399.28,2514.25,6033.78,39856.22,35502.76,4335.74,17.72,cantidad producida,2017,GELATINA SIN SABOR
2017-08-27,2.75,1643.45,110.96,503.61,0.0,1028.88,199.13,829.75,0.0,cantidad predecida,2017,GELATINA SIN SABOR
2017-08-27,1.79,455915.26,7262.03,319717.74,1534.57,127400.92,89674.49,36986.43,740.0,cantidad producida,2017,AVENA INSTANTANEA
2017-08-27,1.75,22339.0,18.23,1150.07,0.0,21170.7,20161.43,1009.27,0.0,cantidad predecida,2017,AVENA INSTANTANEA
2017-08-27,1.78,4360013.67,1889886.87,1420373.34,157338.07,892415.39,830646.31,19482.22,42286.86,cantidad producida,2017,PUDIN DE CHOCOLATE
2017-08-27,2.54,121293.43,31149.69,48281.23,0.0,41862.51,41815.14,47.37,0.0,cantidad predecida,2017,PUDIN DE CHOCOLATE
2017-08-27,1.58,208438.23,60886.4,65605.0,5772.92,76173.91,69562.98,5067.6,1543.33,cantidad producida,2017,SALSAS MAYONESA
2017-08-27,2.83,9801.89,66.38,4585.79,175.49,4974.23,4970.9,3.33,0.0,cantidad predecida,2017,SALSAS MAYONESA
2017-08-27,1.93,624618.47,87298.17,336708.41,115570.89,85041.0,74670.87,8186.79,2183.34,cantidad producida,2017,PURE DE PAPAS
2017-08-27,2.11,26530.32,91.53,18593.95,0.0,7844.84,7844.84,0.0,0.0,cantidad predecida,2017,PURE DE PAPAS
2017-08-27,1.26,176231.47,86236.44,19787.99,1022.34,69184.7,62542.31,6049.02,593.37,cantidad producida,2017,DURAZNOS ENLATADOS
2017-08-27,1.87,7110.89,547.67,1241.77,0.0,5321.45,4030.1,1291.35,0.0,cantidad predecida,2017,DURAZNOS ENLATADOS
2017-08-27,1.1,896083.2,122874.44,379022.88,10439.85,383746.03,99069.57,281790.9,2885.56,cantidad producida,2017,POLVO DE HORNEAR
2017-08-27,2.16,20575.0,5403.05,507.0,21.6,14643.35,14579.72,63.63,0.0,cantidad predecida,2017,POLVO DE HORNEAR
2017-09-03,1.76,74297.64,4738.38,59299.03,121.57,10138.66,4615.19,3646.8,1876.67,cantidad producida,2017,SALSAS KETCHUP
2017-09-03,2.0,2022.0,112.42,254.49,0.0,1655.09,1655.09,0.0,0.0,cantidad predecida,2017,SALSAS KETCHUP
2017-09-03,1.53,433455.08,235645.56,47493.42,121.59,150194.51,92866.15,54225.03,3103.33,cantidad producida,2017,CEREAL AZUCARADITAS
2017-09-03,2.59,17990.83,538.17,5588.7,0.0,11863.96,3850.84,8013.12,0.0,cantidad predecida,2017,CEREAL AZUCARADITAS
2017-09-03,1.68,64354.65,30130.01,3171.02,6522.54,24531.08,18158.21,6319.14,53.73,cantidad producida,2017,GELATINA SIN SABOR
2017-09-03,2.71,1855.43,110.15,617.9,0.0,1127.38,133.37,994.01,0.0,cantidad predecida,2017,GELATINA SIN SABOR
2017-09-03,1.81,457862.0,10210.08,333916.08,1478.63,112257.21,83323.67,27043.54,1890.0,cantidad producida,2017,AVENA INSTANTANEA
2017-09-03,1.76,22577.26,26.71,866.01,0.0,21684.54,20203.75,1480.79,0.0,cantidad predecida,2017,AVENA INSTANTANEA
2017-09-03,1.65,4648718.22,1856634.4,1720930.65,168178.12,902975.05,839519.87,21358.39,42096.79,cantidad producida,2017,PUDIN DE CHOCOLATE
2017-09-03,2.09,142391.81,33578.96,64298.99,0.0,44513.86,44484.97,28.89,0.0,cantidad predecida,2017,PUDIN DE CHOCOLATE
2017-09-03,1.65,200900.91,49285.16,69478.02,6029.05,76108.68,67996.4,4698.95,3413.33,cantidad producida,2017,SALSAS MAYONESA
2017-09-03,2.82,10311.34,17.76,4696.17,241.64,5355.77,5203.28,152.49,0.0,cantidad predecida,2017,SALSAS MAYONESA
2017-09-03,2.0,614460.2,65246.8,343566.36,114879.68,90767.36,79318.59,7988.55,3460.22,cantidad producida,2017,PURE DE PAPAS
2017-09-03,2.05,20131.27,107.44,11896.8,0.0,8127.03,8127.03,0.0,0.0,cantidad predecida,2017,PURE DE PAPAS
2017-09-03,1.62,127613.24,53867.78,21626.87,1053.14,51065.45,44365.2,6306.66,393.59,cantidad producida,2017,DURAZNOS ENLATADOS
2017-09-03,2.1,9058.74,525.02,1736.52,0.0,6797.2,4338.58,2458.62,0.0,cantidad predecida,2017,DURAZNOS ENLATADOS
2017-09-03,1.5,588489.26,122402.66,165312.08,13836.18,286938.34,108570.93,176544.08,1823.33,cantidad producida,2017,POLVO DE HORNEAR
2017-09-03,2.02,17939.8,5319.9,499.64,20.53,12099.73,12016.22,83.51,0.0,cantidad predecida,2017,POLVO DE HORNEAR
2017-09-10,1.78,99645.88,3368.35,87155.11,136.96,8985.46,4559.36,3672.77,753.33,cantidad producida,2017,SALSAS KETCHUP
2017-09-10,1.78,3139.84,45.5,196.27,0.0,2898.07,2894.74,3.33,0.0,cantidad predecida,2017,SALSAS KETCHUP
2017-09-10,1.54,466988.83,241057.35,47619.22,111.21,178201.05,116857.39,58868.48,2475.18,cantidad producida,2017,CEREAL AZUCARADITAS
2017-09-10,2.59,13955.66,599.45,5931.44,0.0,7424.77,4617.04,2807.73,0.0,cantidad predecida,2017,CEREAL AZUCARADITAS
2017-09-10,1.76,66479.27,36441.41,2816.58,6160.18,21061.1,13679.37,7241.83,139.9,cantidad producida,2017,GELATINA SIN SABOR
2017-09-10,2.63,1600.11,75.82,540.2,0.0,984.09,174.77,809.32,0.0,cantidad predecida,2017,GELATINA SIN SABOR
2017-09-10,1.63,524513.26,10795.32,394645.36,1483.54,117589.04,97862.02,18127.02,1600.0,cantidad producida,2017,AVENA INSTANTANEA
2017-09-10,1.74,25480.22,20.49,1076.33,0.0,24383.4,23213.93,1169.47,0.0,cantidad predecida,2017,AVENA INSTANTANEA
2017-09-10,1.71,4380657.13,1677368.14,1599511.35,141899.49,961878.15,904618.47,19579.65,37680.03,cantidad producida,2017,PUDIN DE CHOCOLATE
2017-09-10,2.2,140337.35,40795.15,62854.16,0.0,36688.04,36679.32,8.72,0.0,cantidad predecida,2017,PUDIN DE CHOCOLATE
2017-09-10,1.69,187822.6,45960.24,68912.39,5424.48,67525.49,63280.77,3374.72,870.0,cantidad producida,2017,SALSAS MAYONESA
2017-09-10,2.8,10286.63,68.51,4094.41,222.11,5901.6,5892.22,9.38,0.0,cantidad predecida,2017,SALSAS MAYONESA
2017-09-10,2.02,590590.1,65245.47,318095.5,114858.97,92390.16,82436.76,7822.29,2131.11,cantidad producida,2017,PURE DE PAPAS
2017-09-10,1.96,26481.45,245.66,17923.99,0.0,8311.8,8311.8,0.0,0.0,cantidad predecida,2017,PURE DE PAPAS
2017-09-10,1.68,135633.34,54122.63,19954.7,989.94,60566.07,52387.6,7866.62,311.85,cantidad producida,2017,DURAZNOS ENLATADOS
2017-09-10,2.13,7365.42,647.46,2091.71,0.0,4626.25,3489.47,1136.78,0.0,cantidad predecida,2017,DURAZNOS ENLATADOS
2017-09-10,1.56,585138.06,114529.62,167203.28,12806.42,290598.74,130758.05,159840.69,0.0,cantidad producida,2017,POLVO DE HORNEAR
2017-09-10,2.06,23548.78,6045.36,524.69,38.87,16939.86,16816.35,123.51,0.0,cantidad predecida,2017,POLVO DE HORNEAR
2017-09-17,1.41,80109.29,3986.2,66934.64,33.59,9154.86,5289.78,3851.75,13.33,cantidad producida,2017,SALSAS KETCHUP
2017-09-17,1.55,3431.2,30.32,215.1,0.0,3185.78,3185.78,0.0,0.0,cantidad predecida,2017,SALSAS KETCHUP
2017-09-17,1.59,392935.2,204374.88,47135.66,92.68,141331.98,90750.39,50425.52,156.07,cantidad producida,2017,CEREAL AZUCARADITAS
2017-09-17,2.54,17292.22,521.38,5064.08,0.0,11706.76,4932.3,6774.46,0.0,cantidad predecida,2017,CEREAL AZUCARADITAS
2017-09-17,1.73,65336.49,35146.94,2637.92,5498.75,22052.88,15258.22,6770.69,23.97,cantidad producida,2017,GELATINA SIN SABOR
2017-09-17,2.65,1491.87,67.41,563.56,0.0,860.9,152.33,707.07,1.5,cantidad predecida,2017,GELATINA SIN SABOR
2017-09-17,1.58,462796.84,11826.63,323528.38,1322.39,126119.44,89622.85,36416.59,80.0,cantidad producida,2017,AVENA INSTANTANEA
2017-09-17,1.56,31066.35,7.65,1268.05,0.0,29790.65,29698.52,92.13,0.0,cantidad predecida,2017,AVENA INSTANTANEA
2017-09-17,1.72,4167531.38,1571529.56,1556655.98,128019.39,911326.45,860705.01,18473.03,32148.41,cantidad producida,2017,PUDIN DE CHOCOLATE
2017-09-17,2.18,152064.59,48806.34,66114.77,0.0,37143.48,37121.28,22.2,0.0,cantidad predecida,2017,PUDIN DE CHOCOLATE
2017-09-17,1.61,192447.11,56017.67,64593.12,5176.8,66659.52,62156.95,4502.57,0.0,cantidad producida,2017,SALSAS MAYONESA
2017-09-17,2.77,8821.08,22.96,4305.79,157.1,4335.23,4168.73,166.5,0.0,cantidad predecida,2017,SALSAS MAYONESA
2017-09-17,2.15,553215.27,59561.15,315414.15,100807.96,77432.01,69984.74,7392.83,54.44,cantidad producida,2017,PURE DE PAPAS
2017-09-17,2.13,28047.95,123.84,20717.47,0.0,7206.64,7206.64,0.0,0.0,cantidad predecida,2017,PURE DE PAPAS
2017-09-17,1.7,120600.86,51846.36,16291.52,935.87,51527.11,44154.52,7205.75,166.84,cantidad producida,2017,DURAZNOS ENLATADOS
2017-09-17,2.03,7548.1,655.57,1881.57,0.0,5010.96,4019.43,991.53,0.0,cantidad predecida,2017,DURAZNOS ENLATADOS
2017-09-17,1.47,557213.38,150991.79,156645.07,2422.09,247154.43,113823.49,133330.94,0.0,cantidad producida,2017,POLVO DE HORNEAR
2017-09-17,2.02,22029.46,6551.62,478.17,20.59,14979.08,14966.06,13.02,0.0,cantidad predecida,2017,POLVO DE HORNEAR
2017-09-24,1.64,68539.64,2508.62,56023.16,74.82,9933.04,5391.35,4541.69,0.0,cantidad producida,2017,SALSAS KETCHUP
2017-09-24,1.42,3627.18,56.82,95.31,0.0,3475.05,3475.05,0.0,0.0,cantidad predecida,2017,SALSAS KETCHUP
2017-09-24,1.5,403780.43,222498.3,45024.88,34.48,136222.77,88241.47,47954.41,26.89,cantidad producida,2017,CEREAL AZUCARADITAS
2017-09-24,2.56,18912.3,507.34,5068.56,0.0,13336.4,4252.99,9083.41,0.0,cantidad predecida,2017,CEREAL AZUCARADITAS
2017-09-24,1.78,56671.53,29755.87,1936.46,5658.57,19320.63,13553.63,5756.46,10.54,cantidad producida,2017,GELATINA SIN SABOR
2017-09-24,2.64,1411.83,63.68,535.14,0.0,813.01,75.19,737.82,0.0,cantidad predecida,2017,GELATINA SIN SABOR
2017-09-24,1.62,498019.71,10697.54,384522.4,1718.59,101081.18,67635.26,33422.59,23.33,cantidad producida,2017,AVENA INSTANTANEA
2017-09-24,1.56,31132.88,51.41,952.51,0.0,30128.96,30124.52,4.44,0.0,cantidad predecida,2017,AVENA INSTANTANEA
2017-09-24,1.74,3937000.67,1383479.62,1575761.37,119703.21,858056.47,801572.79,24211.83,32271.85,cantidad producida,2017,PUDIN DE CHOCOLATE
2017-09-24,2.05,138458.82,34599.22,63107.77,1.57,40750.26,40700.41,49.85,0.0,cantidad predecida,2017,PUDIN DE CHOCOLATE
2017-09-24,1.72,186923.93,47607.14,71519.48,5336.34,62460.97,57929.86,4531.11,0.0,cantidad producida,2017,SALSAS MAYONESA
2017-09-24,2.55,10375.19,22.31,4284.88,118.25,5949.75,5560.32,389.43,0.0,cantidad predecida,2017,SALSAS MAYONESA
2017-09-24,2.07,551895.8,79162.45,322016.51,61656.4,89060.44,79455.71,9519.58,85.15,cantidad producida,2017,PURE DE PAPAS
2017-09-24,1.92,33346.53,110.63,25900.41,0.0,7335.49,7331.05,4.44,0.0,cantidad predecida,2017,PURE DE PAPAS
2017-09-24,1.69,120872.81,53450.48,16472.11,904.63,50045.59,44515.0,5349.24,181.35,cantidad producida,2017,DURAZNOS ENLATADOS
2017-09-24,2.22,10488.79,571.88,1881.72,0.0,8035.19,4142.07,3893.12,0.0,cantidad predecida,2017,DURAZNOS ENLATADOS
2017-09-24,1.6,499761.73,125319.71,161435.81,191.97,212814.24,75919.39,136894.85,0.0,cantidad producida,2017,POLVO DE HORNEAR
2017-09-24,1.69,6554.93,3286.51,244.17,17.19,3007.06,3000.4,6.66,0.0,cantidad predecida,2017,POLVO DE HORNEAR
2017-10-01,1.69,71205.11,4411.02,57416.25,77.85,9299.99,5069.66,4230.33,0.0,cantidad producida,2017,SALSAS KETCHUP
2017-10-01,1.59,3423.95,31.2,150.24,0.0,3242.51,3242.51,0.0,0.0,cantidad predecida,2017,SALSAS KETCHUP
2017-10-01,1.55,421235.13,222683.91,45065.96,366.89,153118.37,101913.35,51196.55,8.47,cantidad producida,2017,CEREAL AZUCARADITAS
2017-10-01,2.75,13557.58,543.85,4724.38,0.0,8289.35,4856.11,3433.24,0.0,cantidad predecida,2017,CEREAL AZUCARADITAS
2017-10-01,1.8,58602.78,33499.14,2015.33,5127.6,17960.71,12675.91,5242.7,42.1,cantidad producida,2017,GELATINA SIN SABOR
2017-10-01,2.79,1373.11,58.19,473.62,0.0,841.3,40.17,801.13,0.0,cantidad predecida,2017,GELATINA SIN SABOR
2017-10-01,1.62,482271.83,14889.71,366122.85,1797.71,99461.56,71620.46,27841.1,0.0,cantidad producida,2017,AVENA INSTANTANEA
2017-10-01,1.61,26718.67,17.83,1127.52,0.0,25573.32,25559.99,13.33,0.0,cantidad predecida,2017,AVENA INSTANTANEA
2017-10-01,1.77,3870633.16,1288266.68,1608863.15,120405.29,853098.04,794746.4,25612.08,32739.56,cantidad producida,2017,PUDIN DE CHOCOLATE
2017-10-01,2.08,132771.77,31036.76,59948.6,0.0,41786.41,41755.45,30.96,0.0,cantidad predecida,2017,PUDIN DE CHOCOLATE
2017-10-01,1.76,180280.25,43576.07,74145.54,4797.8,57760.84,52513.87,5246.97,0.0,cantidad producida,2017,SALSAS MAYONESA
2017-10-01,2.82,8276.33,12.62,4182.38,174.37,3906.96,3656.44,250.52,0.0,cantidad predecida,2017,SALSAS MAYONESA
2017-10-01,2.14,537708.81,73349.22,293404.88,85663.08,85291.63,77980.21,7213.35,98.07,cantidad producida,2017,PURE DE PAPAS
2017-10-01,1.84,31903.97,61.05,25186.76,0.0,6656.16,6656.16,0.0,0.0,cantidad predecida,2017,PURE DE PAPAS
2017-10-01,1.72,118344.44,53367.76,13597.94,1131.1,50247.64,42737.87,7359.04,150.73,cantidad producida,2017,DURAZNOS ENLATADOS
2017-10-01,1.91,9352.24,599.9,2055.8,0.0,6696.54,6061.17,635.37,0.0,cantidad predecida,2017,DURAZNOS ENLATADOS
2017-10-01,1.47,605234.66,114291.47,249372.98,198.48,241371.73,68911.62,172460.11,0.0,cantidad producida,2017,POLVO DE HORNEAR
2017-10-01,1.93,10632.88,3685.08,235.65,11.49,6700.66,6690.16,10.5,0.0,cantidad predecida,2017,POLVO DE HORNEAR
2017-10-08,1.78,55368.61,3679.82,45843.75,42.63,5802.41,2148.2,3654.21,0.0,cantidad producida,2017,SALSAS KETCHUP
2017-10-08,1.4,5229.43,23.15,341.52,0.0,4864.76,4864.76,0.0,0.0,cantidad predecida,2017,SALSAS KETCHUP
2017-10-08,1.6,411520.44,213442.97,32020.48,51.1,166005.89,100702.03,65197.74,106.12,cantidad producida,2017,CEREAL AZUCARADITAS
2017-10-08,2.55,12275.61,371.26,4535.92,0.0,7368.43,6809.48,558.95,0.0,cantidad predecida,2017,CEREAL AZUCARADITAS
2017-10-08,1.89,56087.36,28952.89,2680.35,6108.0,18346.12,13229.38,4986.8,129.94,cantidad producida,2017,GELATINA SIN SABOR
2017-10-08,2.78,1655.56,62.55,573.83,0.0,1019.18,96.57,922.61,0.0,cantidad predecida,2017,GELATINA SIN SABOR
2017-10-08,1.61,451608.73,16621.16,322931.92,1266.34,110789.31,76160.93,34628.38,0.0,cantidad producida,2017,AVENA INSTANTANEA
2017-10-08,1.56,30044.2,15.95,1103.1,0.0,28925.15,28907.37,17.78,0.0,cantidad predecida,2017,AVENA INSTANTANEA
2017-10-08,1.74,4151444.41,1377101.0,1829530.74,138380.27,806432.4,747128.46,25531.54,33772.4,cantidad producida,2017,PUDIN DE CHOCOLATE
